Character,Word,Word Count
Milchick,you,243
Milchick,your,84
Milchick,yours,2
Milchick,yourself,3
Milchick (on tape),afraid,2
Milchick (on tape),again,2
Milchick (on tape),it,1
Milchick (on tape),mean,1
Milchick (on tape),not,1
Milchick (on tape),please,2
Milchick (on tape),read,1
Milchick (on tape),sorry,1
Milchick (on tape),statement,1
Milchick (on tape),the,1
Milchick (on tape),you,1
Milchick (voicemail),greetings,1
Milchick (voicemail),here,1
Milchick (voicemail),not,1
Milchick (voicemail),right,1
Miss Huang,a,5
Miss Huang,about,1
Miss Huang,an,1
Miss Huang,and,2
Miss Huang,any,2
Miss Huang,as,1
Miss Huang,at,1
Miss Huang,auras,1
Miss Huang,be,2
Miss Huang,because,1
Miss Huang,before,1
Miss Huang,begins,1
Miss Huang,behavior,1
Miss Huang,blood,1
Miss Huang,born,1
Miss Huang,break,1
Miss Huang,but,1
Miss Huang,come,1
Miss Huang,congratulations,1
Miss Huang,consistent,1
Miss Huang,course,1
Miss Huang,crossing,1
Miss Huang,day,1
Miss Huang,definitely,1
Miss Huang,deputy,1
Miss Huang,deviated,1
Miss Huang,did,2
Miss Huang,do,2
Miss Huang,doing,1
Miss Huang,dylan,3
Miss Huang,earned,1
Miss Huang,else,1
Miss Huang,event,1
Miss Huang,everyone,1
Miss Huang,first,1
Miss Huang,floor,1
Miss Huang,for,2
Miss Huang,friend,1
Miss Huang,from,1
Miss Huang,g,4
Miss Huang,glad,1
Miss Huang,go,1
Miss Huang,going,1
Miss Huang,good,1
Miss Huang,got,2
Miss Huang,gretchen,1
Miss Huang,guard,1
Miss Huang,guess,1
Miss Huang,hallucinations,1
Miss Huang,have,3
Miss Huang,head,1
Miss Huang,hello,2
Miss Huang,here,1
Miss Huang,hey,1
Miss Huang,hi,1
Miss Huang,him,1
Miss Huang,how,1
Miss Huang,huang,3
Miss Huang,humidity,1
Miss Huang,i,5
Miss Huang,in,3
Miss Huang,information,1
Miss Huang,is,3
Miss Huang,it,2
Miss Huang,jelly,1
Miss Huang,kitchenette,1
Miss Huang,left,1
Miss Huang,like,2
Miss Huang,maintained,1
Miss Huang,manager,1
Miss Huang,mark,5
Miss Huang,marks,1
Miss Huang,may,1
Miss Huang,me,3
Miss Huang,milchick,3
Miss Huang,minutes,1
Miss Huang,miss,3
Miss Huang,mr,5
Miss Huang,must,1
Miss Huang,my,2
Miss Huang,name,1
Miss Huang,nice,1
Miss Huang,nosebleed,1
Miss Huang,nostrils,1
Miss Huang,not,2
Miss Huang,now,1
Miss Huang,occurred,1
Miss Huang,of,2
Miss Huang,office,1
Miss Huang,okay,2
Miss Huang,on,1
Miss Huang,or,2
Miss Huang,other,1
Miss Huang,our,1
Miss Huang,output,1
Miss Huang,petroleum,1
Miss Huang,please,2
Miss Huang,pressure,1
Miss Huang,privileged,1
Miss Huang,punch,1
Miss Huang,put,1
Miss Huang,refiners,1
Miss Huang,refrain,1
Miss Huang,remind,1
Miss Huang,room,1
Miss Huang,s,2
Miss Huang,see,1
Miss Huang,sensitive,1
Miss Huang,septum,1
Miss Huang,severed,1
Miss Huang,sharing,1
Miss Huang,sir,3
Miss Huang,so,1
Miss Huang,something,2
Miss Huang,speaker,1
Miss Huang,supervisor,1
Miss Huang,supposed,1
Miss Huang,symptoms,1
Miss Huang,take,1
Miss Huang,thank,2
Miss Huang,that,4
Miss Huang,the,5
Miss Huang,this,1
Miss Huang,through,1
Miss Huang,time,1
Miss Huang,to,7
Miss Huang,two,2
Miss Huang,understand,1
Miss Huang,visitation,1
Miss Huang,w,1
Miss Huang,waiting,1
Miss Huang,was,2
Miss Huang,were,1
Miss Huang,what,2
Miss Huang,when,2
Miss Huang,wife,1
Miss Huang,with,2
Miss Huang,would,2
Miss Huang,yes,1
Miss Huang,you,11
Miss Huang,your,5
Mr. Saliba,a,7
Mr. Saliba,abhorrent,1
Mr. Saliba,and,3
Mr. Saliba,any,1
Mr. Saliba,application,2
Mr. Saliba,away,1
Mr. Saliba,be,2
Mr. Saliba,brain,1
Mr. Saliba,business,1
Mr. Saliba,but,1
Mr. Saliba,carpet,1
Mr. Saliba,certain,2
Mr. Saliba,circumcise,1
Mr. Saliba,coffee,1
Mr. Saliba,coming,1
Mr. Saliba,consider,2
Mr. Saliba,could,1
Mr. Saliba,course,1
Mr. Saliba,do,1
Mr. Saliba,door,1
Mr. Saliba,doors,2
Mr. Saliba,dylan,1
Mr. Saliba,eggshell,1
Mr. Saliba,employment,1
Mr. Saliba,factory,1
Mr. Saliba,family,1
Mr. Saliba,finish,1
Mr. Saliba,flat,1
Mr. Saliba,for,2
Mr. Saliba,fridays,1
Mr. Saliba,fucking,1
Mr. Saliba,fun,1
Mr. Saliba,george,2
Mr. Saliba,have,1
Mr. Saliba,here,1
Mr. Saliba,hire,1
Mr. Saliba,hot,1
Mr. Saliba,how,2
Mr. Saliba,hubris,1
Mr. Saliba,i,3
Mr. Saliba,if,2
Mr. Saliba,in,1
Mr. Saliba,interesting,1
Mr. Saliba,is,1
Mr. Saliba,it,2
Mr. Saliba,just,1
Mr. Saliba,kickball,1
Mr. Saliba,kind,3
Mr. Saliba,knew,1
Mr. Saliba,like,2
Mr. Saliba,lot,1
Mr. Saliba,loved,1
Mr. Saliba,lumon,1
Mr. Saliba,make,1
Mr. Saliba,maker,1
Mr. Saliba,me,3
Mr. Saliba,mean,1
Mr. Saliba,more,1
Mr. Saliba,mr,2
Mr. Saliba,need,1
Mr. Saliba,not,1
Mr. Saliba,of,6
Mr. Saliba,old,2
Mr. Saliba,on,1
Mr. Saliba,or,1
Mr. Saliba,people,1
Mr. Saliba,person,1
Mr. Saliba,personally,1
Mr. Saliba,play,1
Mr. Saliba,prize,1
Mr. Saliba,remind,1
Mr. Saliba,said,1
Mr. Saliba,severed,1
Mr. Saliba,sure,1
Mr. Saliba,tell,1
Mr. Saliba,thanks,1
Mr. Saliba,their,1
Mr. Saliba,then,1
Mr. Saliba,they,1
Mr. Saliba,think,2
Mr. Saliba,this,1
Mr. Saliba,thoroughly,2
Mr. Saliba,to,2
Mr. Saliba,tuck,1
Mr. Saliba,two,1
Mr. Saliba,want,1
Mr. Saliba,we,2
Mr. Saliba,well,1
Mr. Saliba,were,1
Mr. Saliba,what,2
Mr. Saliba,when,1
Mr. Saliba,win,1
Mr. Saliba,would,1
Mr. Saliba,yeah,1
Mr. Saliba,yes,1
Mr. Saliba,you,11
Mr. Saliba,your,5
Mr. Saliba,yourself,1
Ms Huang,her,1
Ms Huang,innie,1
Ms. Casey,a,16
Ms. Casey,about,1
Ms. Casey,ago,2
Ms. Casey,all,4
Ms. Casey,also,1
Ms. Casey,am,2
Ms. Casey,among,1
Ms. Casey,an,1
Ms. Casey,and,17
Ms. Casey,any,2
Ms. Casey,are,3
Ms. Casey,ask,1
Ms. Casey,at,2
Ms. Casey,attempts,2
Ms. Casey,attendees,1
Ms. Casey,attends,1
Ms. Casey,augmented,1
Ms. Casey,awake,1
Ms. Casey,be,6
Ms. Casey,beautiful,1
Ms. Casey,because,1
Ms. Casey,been,4
Ms. Casey,being,1
Ms. Casey,bills,1
Ms. Casey,blessed,1
Ms. Casey,body,1
Ms. Casey,both,1
Ms. Casey,brightened,1
Ms. Casey,burt,1
Ms. Casey,business,1
Ms. Casey,but,3
Ms. Casey,butterfly,1
Ms. Casey,by,1
Ms. Casey,call,1
Ms. Casey,can,8
Ms. Casey,captured,1
Ms. Casey,care,1
Ms. Casey,children,1
Ms. Casey,clay,1
Ms. Casey,cobel,1
Ms. Casey,come,1
Ms. Casey,conclusion,1
Ms. Casey,conference,1
Ms. Casey,could,2
Ms. Casey,cream,1
Ms. Casey,dances,1
Ms. Casey,day,1
Ms. Casey,days,3
Ms. Casey,deducted,1
Ms. Casey,department,2
Ms. Casey,describe,1
Ms. Casey,director,1
Ms. Casey,distribution,2
Ms. Casey,do,4
Ms. Casey,each,2
Ms. Casey,eight,2
Ms. Casey,elderly,1
Ms. Casey,electric,1
Ms. Casey,eligible,1
Ms. Casey,encourage,2
Ms. Casey,end,1
Ms. Casey,enjoy,3
Ms. Casey,equally,2
Ms. Casey,even,1
Ms. Casey,ever,1
Ms. Casey,evidently,1
Ms. Casey,exemplary,1
Ms. Casey,fact,2
Ms. Casey,facts,4
Ms. Casey,favorite,1
Ms. Casey,fear,1
Ms. Casey,feel,1
Ms. Casey,films,1
Ms. Casey,flavor,1
Ms. Casey,fond,1
Ms. Casey,for,8
Ms. Casey,forgive,1
Ms. Casey,forgo,2
Ms. Casey,friend,1
Ms. Casey,from,1
Ms. Casey,further,3
Ms. Casey,g,1
Ms. Casey,game,1
Ms. Casey,gas,1
Ms. Casey,generous,1
Ms. Casey,glad,1
Ms. Casey,going,1
Ms. Casey,good,1
Ms. Casey,grace,1
Ms. Casey,gracefully,1
Ms. Casey,happening,1
Ms. Casey,happens,1
Ms. Casey,happy,1
Ms. Casey,has,4
Ms. Casey,have,5
Ms. Casey,heavy,1
Ms. Casey,helly,6
Ms. Casey,helped,1
Ms. Casey,her,4
Ms. Casey,here,2
Ms. Casey,his,1
Ms. Casey,hours,2
Ms. Casey,how,2
Ms. Casey,hug,1
Ms. Casey,i,14
Ms. Casey,ice,1
Ms. Casey,if,2
Ms. Casey,in,8
Ms. Casey,insane,1
Ms. Casey,irving,2
Ms. Casey,is,14
Ms. Casey,just,3
Ms. Casey,kind,2
Ms. Casey,kissing,1
Ms. Casey,knaves,1
Ms. Casey,know,3
Ms. Casey,knows,1
Ms. Casey,led,1
Ms. Casey,less,1
Ms. Casey,life,1
Ms. Casey,lift,1
Ms. Casey,like,2
Ms. Casey,liked,1
Ms. Casey,likes,3
Ms. Casey,listens,1
Ms. Casey,long,2
Ms. Casey,longest,1
Ms. Casey,lovemaking,1
Ms. Casey,machine,1
Ms. Casey,macrodata,1
Ms. Casey,makes,1
Ms. Casey,many,2
Ms. Casey,mark,5
Ms. Casey,me,5
Ms. Casey,meet,1
Ms. Casey,merely,1
Ms. Casey,milchick,1
Ms. Casey,minutes,2
Ms. Casey,moment,1
Ms. Casey,most,1
Ms. Casey,mr,1
Ms. Casey,ms,3
Ms. Casey,muggers,1
Ms. Casey,music,2
Ms. Casey,must,1
Ms. Casey,my,3
Ms. Casey,new,1
Ms. Casey,newspaper,1
Ms. Casey,nice,1
Ms. Casey,no,2
Ms. Casey,not,3
Ms. Casey,now,3
Ms. Casey,object,1
Ms. Casey,observe,2
Ms. Casey,of,11
Ms. Casey,off,2
Ms. Casey,office,1
Ms. Casey,okay,1
Ms. Casey,old,1
Ms. Casey,once,2
Ms. Casey,one,1
Ms. Casey,open,1
Ms. Casey,or,2
Ms. Casey,orders,2
Ms. Casey,other,1
Ms. Casey,others,1
Ms. Casey,out,1
Ms. Casey,outie,30
Ms. Casey,outside,1
Ms. Casey,over,1
Ms. Casey,owns,2
Ms. Casey,parallel,1
Ms. Casey,park,1
Ms. Casey,pays,1
Ms. Casey,people,2
Ms. Casey,perform,1
Ms. Casey,person,1
Ms. Casey,photo,1
Ms. Casey,place,1
Ms. Casey,plain,1
Ms. Casey,play,1
Ms. Casey,please,5
Ms. Casey,pleasing,1
Ms. Casey,points,4
Ms. Casey,popular,1
Ms. Casey,preference,1
Ms. Casey,prefers,1
Ms. Casey,quarterly,1
Ms. Casey,quota,1
Ms. Casey,r,5
Ms. Casey,radar,1
Ms. Casey,really,1
Ms. Casey,records,1
Ms. Casey,refinement,1
Ms. Casey,relax,1
Ms. Casey,remaining,2
Ms. Casey,request,2
Ms. Casey,requested,1
Ms. Casey,respond,1
Ms. Casey,restroom,1
Ms. Casey,retiring,1
Ms. Casey,right,1
Ms. Casey,rock,1
Ms. Casey,room,3
Ms. Casey,round,1
Ms. Casey,s,2
Ms. Casey,sadness,2
Ms. Casey,same,1
Ms. Casey,scared,1
Ms. Casey,scoops,1
Ms. Casey,sculpt,1
Ms. Casey,seat,1
Ms. Casey,seconds,1
Ms. Casey,serving,1
Ms. Casey,session,3
Ms. Casey,sessions,1
Ms. Casey,set,1
Ms. Casey,share,1
Ms. Casey,shared,1
Ms. Casey,shaving,1
Ms. Casey,should,1
Ms. Casey,show,1
Ms. Casey,showering,1
Ms. Casey,signs,2
Ms. Casey,skilled,1
Ms. Casey,smiling,1
Ms. Casey,so,1
Ms. Casey,some,1
Ms. Casey,someone,1
Ms. Casey,sometimes,1
Ms. Casey,sorry,2
Ms. Casey,sound,1
Ms. Casey,speak,2
Ms. Casey,special,1
Ms. Casey,specific,1
Ms. Casey,spent,1
Ms. Casey,splendid,1
Ms. Casey,strange,1
Ms. Casey,strong,1
Ms. Casey,successfully,1
Ms. Casey,suicide,2
Ms. Casey,supply,2
Ms. Casey,suppose,1
Ms. Casey,swim,1
Ms. Casey,taking,1
Ms. Casey,ten,2
Ms. Casey,tent,1
Ms. Casey,than,1
Ms. Casey,that,4
Ms. Casey,the,15
Ms. Casey,their,1
Ms. Casey,them,1
Ms. Casey,then,1
Ms. Casey,there,1
Ms. Casey,these,3
Ms. Casey,they,2
Ms. Casey,this,3
Ms. Casey,three,2
Ms. Casey,thus,1
Ms. Casey,time,3
Ms. Casey,to,22
Ms. Casey,trip,1
Ms. Casey,trophy,1
Ms. Casey,try,2
Ms. Casey,two,2
Ms. Casey,under,1
Ms. Casey,unhurt,1
Ms. Casey,up,2
Ms. Casey,upon,1
Ms. Casey,upset,2
Ms. Casey,values,1
Ms. Casey,verbally,2
Ms. Casey,very,1
Ms. Casey,vexed,1
Ms. Casey,was,3
Ms. Casey,watch,2
Ms. Casey,watching,1
Ms. Casey,water,1
Ms. Casey,weeks,1
Ms. Casey,well,1
Ms. Casey,wellness,3
Ms. Casey,what,3
Ms. Casey,where,1
Ms. Casey,while,2
Ms. Casey,why,1
Ms. Casey,will,2
Ms. Casey,with,6
Ms. Casey,within,1
Ms. Casey,won,1
Ms. Casey,would,1
Ms. Casey,you,15
Ms. Casey,your,32
Ms. Casey,yours,1
Ms. Huang,a,3
Ms. Huang,be,1
Ms. Huang,bereavement,1
Ms. Huang,better,1
Ms. Huang,but,1
Ms. Huang,cool,1
Ms. Huang,die,1
Ms. Huang,dylan,1
Ms. Huang,events,1
Ms. Huang,explain,1
Ms. Huang,facilitated,1
Ms. Huang,feel,1
Ms. Huang,finishing,1
Ms. Huang,first,1
Ms. Huang,floor,1
Ms. Huang,follow,1
Ms. Huang,for,1
Ms. Huang,funeral,1
Ms. Huang,g,1
Ms. Huang,going,1
Ms. Huang,good,1
Ms. Huang,have,2
Ms. Huang,helly,1
Ms. Huang,huang,1
Ms. Huang,i,7
Ms. Huang,innies,1
Ms. Huang,is,1
Ms. Huang,it,1
Ms. Huang,let,1
Ms. Huang,like,1
Ms. Huang,makes,1
Ms. Huang,may,1
Ms. Huang,me,1
Ms. Huang,milchick,1
Ms. Huang,miss,1
Ms. Huang,morning,1
Ms. Huang,mr,1
Ms. Huang,on,1
Ms. Huang,people,1
Ms. Huang,perform,1
Ms. Huang,performance,1
Ms. Huang,please,1
Ms. Huang,pretty,1
Ms. Huang,quarter,1
Ms. Huang,question,2
Ms. Huang,r,1
Ms. Huang,review,1
Ms. Huang,right,2
Ms. Huang,say,1
Ms. Huang,should,1
Ms. Huang,sorry,1
Ms. Huang,that,1
Ms. Huang,the,2
Ms. Huang,them,2
Ms. Huang,thought,3
Ms. Huang,to,1
Ms. Huang,today,1
Ms. Huang,was,2
Ms. Huang,were,1
Ms. Huang,who,1
Ms. Huang,will,1
Ms. Huang,you,1
Ms. Huang,your,1
Music Cue,be,1
Music Cue,good,1
Music Cue,morning,1
Music Cue,seeing,1
Music Cue,yesterday,1
Music Cue,you,1
Music Cue (cont.),always,1
Music Cue (cont.),and,2
Music Cue (cont.),be,1
Music Cue (cont.),day,1
Music Cue (cont.),every,1
Music Cue (cont.),everything,1
Music Cue (cont.),find,1
Music Cue (cont.),gay,1
Music Cue (cont.),in,2
Music Cue (cont.),is,1
Music Cue (cont.),light,1
Music Cue (cont.),lovely,1
Music Cue (cont.),new,1
Music Cue (cont.),night,1
Music Cue (cont.),of,1
Music Cue (cont.),seeing,1
Music Cue (cont.),that,1
Music Cue (cont.),the,1
Music Cue (cont.),think,1
Music Cue (cont.),way,1
Music Cue (cont.),when,1
Music Cue (cont.),you,2
Myrtle Eagan (recording),a,3
Myrtle Eagan (recording),all,2
Myrtle Eagan (recording),an,2
Myrtle Eagan (recording),and,2
Myrtle Eagan (recording),anyone,1
Myrtle Eagan (recording),are,1
Myrtle Eagan (recording),as,1
Myrtle Eagan (recording),back,1
Myrtle Eagan (recording),be,1
Myrtle Eagan (recording),believe,1
Myrtle Eagan (recording),cheer,1
Myrtle Eagan (recording),compact,1
Myrtle Eagan (recording),day,1
Myrtle Eagan (recording),do,1
Myrtle Eagan (recording),eagan,2
Myrtle Eagan (recording),either,1
Myrtle Eagan (recording),ethos,2
Myrtle Eagan (recording),family,1
Myrtle Eagan (recording),father,1
Myrtle Eagan (recording),girl,1
Myrtle Eagan (recording),goes,1
Myrtle Eagan (recording),have,1
Myrtle Eagan (recording),held,1
Myrtle Eagan (recording),i,3
Myrtle Eagan (recording),in,1
Myrtle Eagan (recording),is,1
Myrtle Eagan (recording),keeper,1
Myrtle Eagan (recording),kier,1
Myrtle Eagan (recording),long,1
Myrtle Eagan (recording),lumon,1
Myrtle Eagan (recording),make,1
Myrtle Eagan (recording),me,1
Myrtle Eagan (recording),my,2
Myrtle Eagan (recording),nimbleness,1
Myrtle Eagan (recording),of,2
Myrtle Eagan (recording),one,1
Myrtle Eagan (recording),or,1
Myrtle Eagan (recording),precious,1
Myrtle Eagan (recording),probity,1
Myrtle Eagan (recording),save,1
Myrtle Eagan (recording),started,1
Myrtle Eagan (recording),that,3
Myrtle Eagan (recording),the,2
Myrtle Eagan (recording),think,1
Myrtle Eagan (recording),this,2
Myrtle Eagan (recording),through,1
Myrtle Eagan (recording),to,2
Myrtle Eagan (recording),true,1
Myrtle Eagan (recording),values,1
Myrtle Eagan (recording),verve,1
Myrtle Eagan (recording),vision,1
Myrtle Eagan (recording),was,1
Myrtle Eagan (recording),way,1
Myrtle Eagan (recording),we,2
Myrtle Eagan (recording),what,1
Myrtle Eagan (recording),when,1
Myrtle Eagan (recording),where,1
Myrtle Eagan (recording),which,1
Myrtle Eagan (recording),wiles,1
Myrtle Eagan (recording),will,1
Myrtle Eagan (recording),wit,1
Myrtle Eagan (recording),with,1
Myrtle Eagan (recording),working,1
Myrtle Eagan (recording),world,1
Myrtle Eagan (recording),would,1
Myrtle Eagan (recording),you,1
Natalie,a,13
Natalie,about,4
Natalie,accept,1
Natalie,achieve,1
Natalie,ago,1
Natalie,all,2
Natalie,also,1
Natalie,among,1
Natalie,an,1
Natalie,and,11
Natalie,angelo,1
Natalie,answer,1
Natalie,answering,1
Natalie,any,2
Natalie,appreciated,1
Natalie,appreciates,1
Natalie,are,4
Natalie,as,3
Natalie,ascendance,1
Natalie,asks,1
Natalie,astute,1
Natalie,at,6
Natalie,attempted,1
Natalie,austerely,1
Natalie,available,1
Natalie,backstage,1
Natalie,balloons,1
Natalie,be,8
Natalie,been,3
Natalie,beer,1
Natalie,being,1
Natalie,better,1
Natalie,board,20
Natalie,bringing,1
Natalie,brother,1
Natalie,bumps,1
Natalie,but,5
Natalie,by,3
Natalie,call,3
Natalie,can,4
Natalie,cannot,1
Natalie,center,1
Natalie,certain,1
Natalie,chance,1
Natalie,chief,1
Natalie,chip,1
Natalie,choices,1
Natalie,close,1
Natalie,coffee,1
Natalie,come,1
Natalie,concluded,3
Natalie,condescending,1
Natalie,congratulations,1
Natalie,congressmen,1
Natalie,connected,1
Natalie,conversation,1
Natalie,conveying,1
Natalie,could,3
Natalie,course,1
Natalie,current,1
Natalie,cycle,1
Natalie,dead,1
Natalie,deadline,1
Natalie,decided,1
Natalie,deeply,1
Natalie,department,1
Natalie,desires,1
Natalie,details,1
Natalie,devon,2
Natalie,discuss,1
Natalie,do,5
Natalie,doug,1
Natalie,down,1
Natalie,eagan,4
Natalie,earlier,1
Natalie,effect,1
Natalie,effective,1
Natalie,elegant,1
Natalie,empathetic,1
Natalie,end,1
Natalie,exactly,1
Natalie,excited,1
Natalie,expect,1
Natalie,experience,1
Natalie,express,1
Natalie,extremely,1
Natalie,facing,1
Natalie,family,1
Natalie,famously,1
Natalie,favorably,1
Natalie,feel,2
Natalie,fill,1
Natalie,find,1
Natalie,finds,1
Natalie,fired,1
Natalie,first,4
Natalie,firsthand,1
Natalie,floor,2
Natalie,for,4
Natalie,found,2
Natalie,founder,1
Natalie,from,5
Natalie,further,1
Natalie,gabby,2
Natalie,gala,1
Natalie,gentle,1
Natalie,gentlemen,1
Natalie,get,1
Natalie,getting,2
Natalie,gift,1
Natalie,given,1
Natalie,gonna,1
Natalie,good,2
Natalie,goodbye,1
Natalie,got,1
Natalie,gotta,2
Natalie,graner,1
Natalie,grateful,1
Natalie,great,2
Natalie,group,1
Natalie,guest,1
Natalie,had,2
Natalie,happier,1
Natalie,harmony,3
Natalie,has,6
Natalie,hate,1
Natalie,have,5
Natalie,he,3
Natalie,head,1
Natalie,hear,1
Natalie,helena,4
Natalie,hello,1
Natalie,helly,1
Natalie,help,1
Natalie,her,3
Natalie,here,3
Natalie,his,2
Natalie,history,1
Natalie,home,1
Natalie,honest,1
Natalie,honor,1
Natalie,hop,1
Natalie,how,3
Natalie,human,1
Natalie,i,9
Natalie,identity,1
Natalie,if,6
Natalie,immediately,1
Natalie,immoral,1
Natalie,in,7
Natalie,inclusively,1
Natalie,innie,2
Natalie,innies,1
Natalie,insie,1
Natalie,intended,1
Natalie,into,2
Natalie,irreversible,1
Natalie,is,13
Natalie,issues,1
Natalie,it,10
Natalie,its,1
Natalie,joining,1
Natalie,joy,1
Natalie,jubilant,1
Natalie,juleps,1
Natalie,just,3
Natalie,kier,2
Natalie,kilmer,1
Natalie,kind,1
Natalie,knew,1
Natalie,know,5
Natalie,knowledge,1
Natalie,ladies,1
Natalie,left,1
Natalie,lifetime,1
Natalie,like,2
Natalie,line,1
Natalie,longer,1
Natalie,looking,1
Natalie,looks,1
Natalie,love,1
Natalie,lumon,1
Natalie,made,1
Natalie,managing,1
Natalie,manifest,1
Natalie,many,1
Natalie,mark,2
Natalie,may,1
Natalie,mdr,2
Natalie,meet,2
Natalie,members,1
Natalie,missing,1
Natalie,morale,1
Natalie,more,2
Natalie,morning,1
Natalie,most,1
Natalie,moving,1
Natalie,mr,2
Natalie,much,1
Natalie,must,1
Natalie,my,1
Natalie,natalie,1
Natalie,need,1
Natalie,never,1
Natalie,next,1
Natalie,nimble,1
Natalie,no,2
Natalie,nor,1
Natalie,not,1
Natalie,nothing,2
Natalie,now,1
Natalie,numbers,1
Natalie,of,10
Natalie,okay,2
Natalie,on,3
Natalie,one,1
Natalie,only,1
Natalie,onto,1
Natalie,or,1
Natalie,other,1
Natalie,our,5
Natalie,own,1
Natalie,paintings,1
Natalie,people,1
Natalie,performance,1
Natalie,person,1
Natalie,peter,1
Natalie,please,1
Natalie,points,1
Natalie,police,1
Natalie,position,2
Natalie,pretty,1
Natalie,procedure,2
Natalie,profound,1
Natalie,projected,1
Natalie,proud,1
Natalie,provenly,1
Natalie,puts,1
Natalie,quarterly,1
Natalie,question,1
Natalie,questions,1
Natalie,r,1
Natalie,really,2
Natalie,recanonicalized,1
Natalie,receipt,1
Natalie,received,1
Natalie,recurrent,1
Natalie,reintegration,1
Natalie,remarkable,1
Natalie,reminds,1
Natalie,represents,1
Natalie,respond,1
Natalie,result,1
Natalie,reveal,1
Natalie,review,1
Natalie,revolution,2
Natalie,risk,1
Natalie,road,1
Natalie,s,1
Natalie,sacrifice,1
Natalie,sadness,1
Natalie,same,1
Natalie,save,1
Natalie,say,1
Natalie,says,2
Natalie,second,1
Natalie,see,4
Natalie,seen,1
Natalie,senators,1
Natalie,setbacks,1
Natalie,seth,2
Natalie,severance,3
Natalie,severed,3
Natalie,shall,1
Natalie,she,2
Natalie,should,2
Natalie,sister,2
Natalie,so,4
Natalie,solution,1
Natalie,some,1
Natalie,someone,1
Natalie,something,1
Natalie,speak,1
Natalie,spending,1
Natalie,spoken,1
Natalie,stage,1
Natalie,stick,1
Natalie,strongly,1
Natalie,suggest,1
Natalie,suicide,1
Natalie,sure,1
Natalie,surely,1
Natalie,suspended,1
Natalie,sweetest,1
Natalie,take,1
Natalie,talking,1
Natalie,tapped,1
Natalie,team,1
Natalie,technology,1
Natalie,tee,1
Natalie,tell,4
Natalie,terms,1
Natalie,thanks,1
Natalie,that,16
Natalie,the,43
Natalie,their,2
Natalie,there,4
Natalie,these,2
Natalie,think,2
Natalie,this,9
Natalie,those,1
Natalie,three,2
Natalie,time,2
Natalie,to,22
Natalie,tonight,1
Natalie,transformative,1
Natalie,troubling,1
Natalie,trying,1
Natalie,tweak,1
Natalie,up,1
Natalie,upon,2
Natalie,us,3
Natalie,use,2
Natalie,verbiage,2
Natalie,verge,1
Natalie,vision,1
Natalie,void,1
Natalie,waiting,1
Natalie,wants,3
Natalie,was,3
Natalie,way,1
Natalie,we,12
Natalie,week,1
Natalie,weeks,2
Natalie,well,1
Natalie,what,1
Natalie,where,1
Natalie,which,1
Natalie,while,1
Natalie,who,2
Natalie,whole,1
Natalie,why,2
Natalie,will,2
Natalie,wine,1
Natalie,wishes,1
Natalie,with,4
Natalie,without,1
Natalie,words,1
Natalie,work,2
Natalie,workers,1
Natalie,workie,1
Natalie,workplace,1
Natalie,would,1
Natalie,yes,1
Natalie,you,27
Natalie,your,11
Natalie,yourself,1
Nina,all,1
Nina,at,1
Nina,baby,1
Nina,even,1
Nina,from,1
Nina,him,1
Nina,i,1
Nina,know,2
Nina,lumon,1
Nina,nina,1
Nina,okay,1
Nina,please,1
Nina,so,1
Nina,sorry,1
Nina,white,1
Nina,you,2
Nurse,a,1
Nurse,afraid,1
Nurse,all,1
Nurse,be,1
Nurse,calisthenics,1
Nurse,caught,1
Nurse,come,1
Nurse,did,1
Nurse,done,1
Nurse,drowning,1
Nurse,eaten,1
Nurse,gemma,4
Nurse,go,1
Nurse,honey,1
Nurse,hours,1
Nurse,if,1
Nurse,in,1
Nurse,more,1
Nurse,mudslide,1
Nurse,of,1
Nurse,on,1
Nurse,or,1
Nurse,reading,1
Nurse,ready,1
Nurse,set,1
Nurse,six,1
Nurse,stop,1
Nurse,suffocating,1
Nurse,today,1
Nurse,two,1
Nurse,were,1
Nurse,where,1
Nurse,would,1
Nurse,you,3
Nurse,your,1
O&D designers (chanting),burt,3
Outie Mark,a,7
Outie Mark,abandon,2
Outie Mark,ah,1
Outie Mark,all,3
Outie Mark,am,2
Outie Mark,an,1
Outie Mark,and,16
Outie Mark,are,2
Outie Mark,arguments,1
Outie Mark,as,2
Outie Mark,asking,1
Outie Mark,back,3
Outie Mark,basically,1
Outie Mark,be,4
Outie Mark,because,3
Outie Mark,been,4
Outie Mark,belongs,1
Outie Mark,both,2
Outie Mark,bullshit,1
Outie Mark,but,3
Outie Mark,called,2
Outie Mark,can,5
Outie Mark,cause,2
Outie Mark,chance,1
Outie Mark,child,1
Outie Mark,cobel,2
Outie Mark,combined,1
Outie Mark,come,5
Outie Mark,common,1
Outie Mark,content,1
Outie Mark,could,1
Outie Mark,course,1
Outie Mark,created,1
Outie Mark,days,1
Outie Mark,devon,2
Outie Mark,do,3
Outie Mark,done,1
Outie Mark,door,1
Outie Mark,down,1
Outie Mark,drunk,1
Outie Mark,dude,1
Outie Mark,eagan,1
Outie Mark,easier,1
Outie Mark,escape,1
Outie Mark,existed,1
Outie Mark,experience,1
Outie Mark,finish,1
Outie Mark,first,1
Outie Mark,flashes,1
Outie Mark,for,4
Outie Mark,four,1
Outie Mark,free,1
Outie Mark,from,3
Outie Mark,fuck,1
